<<<<<<< HEAD
Fuel,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
EL3_1,1,2,2,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55
EL3_2,1,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
EL3_3,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5
EL3_4,0.159466095,0.24507868,0.334806939,0.514459443,0.702408627,0.159466095,0.24507868,0.334806939,0.514459443,0.702408627,0.988987035,1.380466173,1.884064806,2.410609963,3.059024847,3.938260533,4.546645572,4.652281245,4.760072747,4.86930147,4.980686022,5.094945015,5.210641227,5.32777466,5.438248973,5.551871482,5.665493992,5.779116501,5.892739011
EL3_5,0.328829407,0.449220501,0.690265648,0.942442697,0.942442697,0.213960438,0.328829407,0.449220501,0.690265648,0.942442697,1.326953533,1.852212821,2.527906194,3.234387605,4.10438528,5.284082141,6.100370574,6.24210512,6.386732208,6.533287657,6.682735648,6.836040362,6.991273436,7.148434872,7.296661567,7.449112292,7.601563017,7.754013742,7.906464467
=======
REF,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,ElecStart
342_0,0,0,0,0,0,0.083611911,0.128500649,0.175547334,0.269743465,0.368289744,0.518549698,0.72381163,0.98786051,1.263940805,1.60392033,2.064924756,2.38391567,2.439302995,2.495820673,2.55309192,2.611493521,2.67140226,2.732064568,2.793480445,2.851404786,2.910979801,2.970554817,3.030129832,3.089704848,0
342_1,4.706260682,4.706260682,4.874266384,5.211313982,5.747980365,6.186403437,6.686780536,7.21580636,7.727613635,8.378456507,8.845786806,9.278289569,9.673476532,10.09198009,10.46914927,10.7402812,11.30539218,12.20054598,13.17083159,14.22346761,15.37354051,16.62073317,17.98816414,19.35359092,20.46722921,21.7088029,22.95037658,24.19195027,25.43352395,1
343_0,0,0,0,0,0,0.446665246,0.686466477,0.937795734,1.441003201,1.967449703,2.770157105,3.866691922,5.277273944,6.752129283,8.568342269,11.03108536,12.73517457,13.03106056,13.33298504,13.63893518,13.95092381,14.27096376,14.59502937,14.92312064,15.23255968,15.55081684,15.869074,16.18733115,16.50558831,0
343_1,22.23140505,22.23140505,23.11475418,24.68102287,27.11990454,29.1565017,31.46678874,33.90650559,36.29701978,39.29967917,41.51362315,43.58538589,45.50449811,47.53490636,49.39734667,50.81051556,53.52266625,57.68136157,62.18453346,67.06505713,72.38933275,78.15815626,84.47253064,90.79450296,95.94812802,101.6921592,107.4361904,113.1802216,118.9242528,1
344_0,0,0,0,0,0,0.07758755,0.119241989,0.162898892,0.250308054,0.34175393,0.481187435,0.671659945,0.916683718,1.172872024,1.488355528,1.916143912,2.212151064,2.263547652,2.315993149,2.369137919,2.423331599,2.478923826,2.535215326,2.5922061,2.645956907,2.701239455,2.756522004,2.811804553,2.867087101,0
344_1,1.71821862,1.71821862,1.78332492,1.905291514,2.097182624,2.255801544,2.436242662,2.626895349,2.812611423,3.047213674,3.218099923,3.377209136,3.523686833,3.678725674,3.819819812,3.924369081,4.132479466,4.456360098,4.807232638,5.187681133,5.603009176,6.053197346,6.546341433,7.039470605,7.441557946,7.8897682,8.337978454,8.786188709,9.234398963,1
345_0,0,0,0,0,0,0.325554411,0.500334852,0.683517558,1.050283076,1.433986494,2.019044181,2.818259589,3.846370022,4.921326416,6.2450832,8.040066991,9.282101749,9.497759874,9.717819185,9.940812621,10.16820724,10.40147011,10.63766711,10.87679822,11.10233457,11.33429804,11.56626151,11.79822498,12.03018846,0
345_1,1.276010648,1.276010648,1.3321038,1.420447682,1.554649529,1.669475051,1.798869644,1.935338494,2.070914289,2.238943297,2.366399421,2.487037074,2.600332561,2.720085379,2.831837129,2.920904521,3.079138102,3.313637699,3.567282339,3.841885396,4.140965668,4.464706684,4.818412676,5.173580262,5.462953418,5.785376631,6.107799845,6.430223058,6.752646272,1
346_0,0,0,0,0,0,0.387777598,0.59596381,0.81415821,1.251023592,1.70806421,2.404943924,3.356913304,4.581526398,5.861939115,7.438705421,9.576764312,11.05618907,11.31306591,11.57518514,11.84079929,12.11165583,12.38950221,12.67084352,12.95567974,13.22432283,13.50062146,13.77692009,14.05321872,14.32951735,0
346_1,4.392039955,4.392039955,4.565996327,4.875589601,5.358014089,5.760578714,6.217331567,6.699691309,7.172130639,7.765783141,8.203130628,8.612249794,8.991064338,9.391859367,9.759300857,10.03766302,10.57321039,11.39523733,12.28538402,13.25015289,14.30269225,15.44314506,16.69151655,17.94128291,18.96009944,20.09564339,21.23118734,22.36673129,23.50227524,1
347_0,0,0,0,0,0,0.439446267,0.675371844,0.922639131,1.417713786,1.93565189,2.725385979,3.80419866,5.191982933,6.643001742,8.429861194,10.85280156,12.52934938,12.82045328,13.11749807,13.41850346,13.72544975,14.04031723,14.35914531,14.68193398,14.98637189,15.2994854,15.6125989,15.9257124,16.2388259,0
347_1,0.912151161,0.912151161,0.943452626,1.009141618,1.114508523,1.19996588,1.297697494,1.401064624,1.500642962,1.627795847,1.718282648,1.801705419,1.877563837,1.957925192,2.02989182,2.080581215,2.189509289,2.363986109,2.553171286,2.758481108,2.982907944,3.226358099,3.493427618,3.759868886,3.977213592,4.219550097,4.461886602,4.704223108,4.946559613,1
351_0,0,0,0,0,0,0.022350015,0.03434907,0.046924959,0.072104206,0.098446276,0.138611752,0.193479619,0.264061625,0.337859707,0.428738475,0.551967996,0.63723637,0.652041767,0.667149314,0.682458296,0.698069429,0.71408343,0.730298865,0.746715733,0.759003206,0.774312187,0.789621169,0.804930151,0.820239133,0
352_0,0,0,0,0,0,0.124995447,0.192101769,0.262434111,0.403252415,0.550573964,0.775204761,1.082060646,1.476799954,1.8895256,2.397777263,3.086954842,3.563829626,3.646630789,3.731121771,3.816739299,3.904046647,3.993607088,4.084294076,4.17610761,4.262701479,4.351763021,4.440824562,4.529886104,4.618947646,0
352_1,5.786625805,5.786625805,6.105081774,6.487237132,7.027118388,7.523261437,8.071928131,8.648462021,9.243894661,9.954627724,10.5371836,11.10477004,11.65592966,12.23719646,12.8016661,13.30013291,14.04819405,15.06176772,16.15471393,17.33438203,18.61325512,19.99380365,21.4942229,23.01345766,24.24935153,25.62517409,27.00099666,28.37681922,29.75264179,1
353_0,0,0,0,0,0,0.197868393,0.304098025,0.41543446,0.638350511,0.871561232,1.227152864,1.712907206,2.337781429,2.991128111,3.795692936,4.886664358,5.641559434,5.772634073,5.906383704,6.041916663,6.180124615,6.321899224,6.465457161,6.610798427,6.747876937,6.888861787,7.029846636,7.170831485,7.311816334,0
354_0,0,0,0,0,0,0.009236899,0.014195914,0.019393326,0.0297995,0.040686251,0.057285992,0.079961993,0.109132393,0.139631945,0.177190668,0.228119433,0.263359471,0.269478302,0.275722006,0.282048961,0.288500789,0.295119116,0.301820693,0.308605519,0.313683732,0.320010686,0.326337641,0.332664595,0.338991549,0
354_1,0.183597207,0.183597207,0.189897546,0.203119384,0.224327568,0.241528371,0.261199728,0.282005398,0.302048463,0.327641715,0.345854841,0.362646123,0.377914857,0.39408994,0.408575337,0.418778066,0.44070304,0.475821623,0.513900696,0.555225326,0.600397817,0.64939931,0.703154893,0.756784023,0.800531027,0.849308365,0.898085703,0.946863041,0.995640379,1
355_0,0,0,0,0,0,0.00584684,0.008985833,0.012275728,0.018862704,0.025753879,0.036261303,0.050614923,0.069079415,0.088385243,0.112159436,0.144396696,0.166703191,0.170576333,0.174528519,0.1785334,0.182617325,0.186806642,0.191048655,0.195343363,0.198557807,0.202562689,0.20656757,0.210572452,0.214577333,0
355_1,0.061514711,0.061514711,0.063625656,0.068055666,0.075161522,0.080924695,0.087515633,0.094486626,0.101202106,0.10977719,0.115879544,0.121505506,0.126621334,0.132040837,0.136894206,0.140312656,0.147658674,0.159425245,0.172183735,0.186029658,0.201164816,0.217582891,0.235593836,0.253562412,0.268219957,0.284562928,0.300905899,0.31724887,0.333591842,1
356_0,0,0,0,0,0,0.00095103,0.001461609,0.001996734,0.003068152,0.00418905,0.005898157,0.008232875,0.011236255,0.014376484,0.018243525,0.023487143,0.027115452,0.027745446,0.028388297,0.029039719,0.029703999,0.030385421,0.031075414,0.031773979,0.032296831,0.032948253,0.033599675,0.034251098,0.03490252,0
357_0,0,0,0,0,0,0.146104496,0.224543636,0.306753601,0.471353094,0.643554091,0.90612021,1.264797469,1.726199775,2.208625926,2.802710388,3.608275271,4.165683972,4.262468474,4.36122817,4.461304662,4.563356348,4.668041625,4.774043699,4.881362568,4.982580283,5.086682409,5.190784534,5.294886659,5.398988784,0
357_1,1.628331495,1.628331495,1.705095356,1.81633738,1.982035942,2.126577705,2.288615569,2.459340122,2.630781199,2.841058215,3.004074469,3.159679836,3.307280235,3.463187521,3.610460738,3.731768293,3.936157426,4.231371604,4.550414489,4.895529439,5.270925812,5.676970311,6.119957822,6.565796235,6.928889522,7.333353476,7.737817429,8.142281383,8.546745337,1
358_0,0,0,0,0,0,0.302239328,0.464502597,0.634566389,0.975065427,1.33128933,1.874447204,2.616425563,3.570906275,4.568878002,5.797831893,7.46426514,8.617349655,8.817563089,9.021862512,9.228885927,9.439995331,9.656552719,9.8758341,10.09783947,10.30722368,10.52257473,10.73792578,10.95327683,11.16862788,0
358_1,3.586751898,3.586751898,3.765374022,4.007659468,4.362423143,4.677150205,5.028400867,5.398158881,5.77290941,6.228462575,6.588218112,6.934022824,7.264704631,7.613806681,7.946789551,8.228062702,8.682808922,9.325662942,10.01989661,10.77032134,11.58569224,12.46706079,13.42742114,14.39587438,15.1843001,16.06237315,16.9404462,17.81851925,18.69659231,1
359_0,0,0,0,0,0,0.536292536,0.824211982,1.125972653,1.7301531,2.3622357,3.326013365,4.642577486,6.336205132,8.107003099,10.28765511,13.24456915,15.29059877,15.64585687,16.00836514,16.37570686,16.75029873,17.1345575,17.52364971,17.91757536,18.28910605,18.67122429,19.05334253,19.43546077,19.81757901,0
359_1,47.88043694,47.88043694,50.58327807,53.72579535,58.12020742,62.19943361,66.69891767,71.42452298,76.33079625,82.1573624,86.98243772,91.70053776,96.30057497,101.1506006,105.8822702,110.1068406,116.3288118,124.6626633,133.6453835,143.3368581,153.8366984,165.1670798,177.4723536,189.9462144,200.0915335,211.3841342,222.6767348,233.9693354,245.2619361,1
360_0,0,0,0,0,0,0.078969594,0.12136601,0.16580056,0.254766715,0.347841488,0.48975868,0.683624018,0.933012325,1.193764035,1.51486715,1.950275598,2.251555436,2.303867535,2.357247227,2.411338649,2.466497665,2.523080139,2.580374342,2.638380275,2.693088529,2.749355809,2.805623089,2.861890368,2.918157648,0
361_0,0,0,0,0,0,0.739119857,1.135931234,1.551818626,2.384501791,3.255639778,4.583920823,6.398413138,8.732575447,11.17309411,14.17847474,18.25370185,21.07354554,21.56316324,22.06277314,22.5690445,23.08530807,23.61489456,24.15114252,24.69405194,25.20609658,25.73273299,26.25936941,26.78600582,27.31264224,0
361_1,41.13894577,41.13894577,43.6094917,46.26679234,49.88348536,53.33148248,57.10922295,61.07149663,65.24209883,70.12967133,74.28591261,78.38714979,82.42597944,86.68150509,90.88042814,94.72895836,100.1454146,107.1904916,114.7758424,122.950898,131.7932055,141.3256086,151.6585772,162.1645949,170.7047081,180.2075425,189.7103769,199.2132112,208.7160456,1
362_0,0,0,0,0,0,0.156244221,0.240127077,0.328042455,0.504065235,0.688217067,0.969005406,1.352575047,1.845998905,2.361905672,2.997219893,3.858691383,4.454784528,4.558285923,4.663899591,4.770921442,4.880055566,4.992006054,5.105364725,5.220131577,5.328373853,5.439700717,5.551027582,5.662354447,5.773681312,0
362_1,12.09190805,12.09190805,12.51485309,13.38335105,14.77156776,15.90136255,17.19217991,18.55717834,19.87481516,21.55401494,22.75411885,23.86256971,24.87284954,25.94292522,26.90414878,27.58791319,29.03572006,31.34244321,33.84321752,36.5567089,39.52215191,42.738509,46.26597615,49.7866361,52.6583251,55.86007515,59.0618252,62.26357525,65.4653253,1
363_0,0,0,0,0,0,0.036023717,0.055363775,0.075633572,0.116217441,0.158675546,0.223414194,0.311850132,0.425614094,0.544561722,0.691039971,0.889661111,1.027096536,1.05095985,1.075310171,1.099985163,1.125147161,1.150958501,1.177094512,1.203555194,1.223360122,1.248035114,1.272710106,1.297385098,1.322060089,0
364_0,0,0,0,0,0,0.184932338,0.284216987,0.388274572,0.596617025,0.814581112,1.146925205,1.600922351,2.184944128,2.795576918,3.547541653,4.567188559,5.272730807,5.395236169,5.520241641,5.646913853,5.776086174,5.908591974,6.042764514,6.178603793,6.306720513,6.438488185,6.570255858,6.702023531,6.833791204,0
364_1,2.739123771,2.739123771,2.914483083,3.088278984,3.317435308,3.542842441,3.787907771,4.044545205,4.318944756,4.635677516,4.913181021,5.189727001,5.464978093,5.754796939,6.044151262,6.316427121,6.682235473,7.142857264,7.638188664,8.171372676,8.746983451,9.366819733,10.03724341,10.72125553,11.27692219,11.8950017,12.51308121,13.13116072,13.74924023,1
365_0,0,0,0,0,0,0.855074472,1.314138419,1.795271065,2.758587246,3.766391119,5.303055576,7.402209109,10.10255951,12.92595167,16.40282249,21.11737945,24.37960591,24.94603582,25.52402553,26.10972177,26.7069778,27.31964689,27.94002251,28.56810466,29.16047989,29.76973609,30.37899229,30.98824849,31.59750469,0
365_1,19.22845421,19.22845421,20.25374165,21.53310235,23.36237737,25.02364508,26.86640244,28.8039247,30.79245797,33.18049639,35.11394141,36.98945042,38.80170936,40.71358874,42.55964281,44.16743685,46.63752145,50.03115334,53.69235954,57.64601033,61.93537067,66.56780821,71.6067938,76.70204154,80.84805048,85.46414185,90.08023322,94.69632459,99.31241596,1
366_0,0,0,0,0,0,0.000169597,0.000260649,0.000356077,0.000547143,0.000747033,0.001051818,0.001468168,0.002003761,0.002563758,0.003253367,0.004188461,0.004835497,0.004947844,0.005062483,0.005178651,0.005297112,0.00541863,0.005541677,0.005666252,0.005759492,0.00587566,0.005991828,0.006107996,0.006224164,0
367_0,0,0,0,0,0,0.071548114,0.109960159,0.150218797,0.230824005,0.315151708,0.443731671,0.619377747,0.845328801,1.081575338,1.372501517,1.766990733,2.039956607,2.087352469,2.135715594,2.18472356,2.234698789,2.285963702,2.337873456,2.390428052,2.439994881,2.49097422,2.54195356,2.5929329,2.643912239,0
367_1,1.510080101,1.510080101,1.624943717,1.715512467,1.822341939,1.93963116,2.063912952,2.193378298,2.339149772,2.499212639,2.6534921,2.811771535,2.974125396,3.144744236,3.320638311,3.497582166,3.70790464,3.947691198,4.20449882,4.479812114,4.775166616,5.09201896,5.432213389,5.783358421,6.068013471,6.384252162,6.700490852,7.016729543,7.332968234,1
368_0,0,0,0,0,0,0.176349346,0.271026044,0.370254158,0.568927121,0.776775163,1.093694661,1.526621109,2.083537547,2.66582994,3.382894847,4.355218389,5.028015348,5.14483505,5.264038828,5.38483199,5.508009227,5.634365231,5.762310619,5.891845391,6.014016019,6.139668153,6.265320288,6.390972422,6.516624557,0
368_1,2.528798132,2.528798132,2.615576608,2.797689185,3.089802647,3.326719963,3.597665759,3.884235153,4.160300708,4.51281243,4.763673103,4.994949843,5.205255585,5.428045023,5.627561378,5.768089892,6.070076142,6.553786164,7.07827283,7.647462585,8.269651304,8.944579238,9.684988207,10.42365545,11.02621006,11.69805057,12.36989108,13.04173159,13.7135721,1
369_0,0,0,0,0,0,0.156415013,0.240389562,0.328401041,0.504616233,0.688969364,0.970064635,1.354053559,1.848016783,2.364487493,3.000496181,3.862909353,4.459654093,4.563268626,4.668997742,4.776136579,4.885389998,4.997462861,5.110945445,5.22583775,5.334198346,5.445646903,5.55709546,5.668544018,5.779992575,0
369_1,2.721686001,2.721686001,2.857053921,3.040954104,3.310340608,3.549227202,3.815865172,4.096558233,4.380977568,4.726797551,4.999773617,5.262120384,5.512945974,5.777746917,6.030263607,6.243442304,6.588428652,7.076371795,7.603322817,8.172935073,8.791861489,9.460895496,10.18991314,10.92503881,11.52351595,12.1900459,12.85657584,13.52310579,14.18963574,1
370_0,0,0,0,0,0,0.891598296,1.370270794,1.871954637,2.876418101,3.927269513,5.529571368,7.71838857,10.53408229,13.47807339,17.10345597,22.01939148,25.42096134,26.01158586,26.61426393,27.22497772,27.84774507,28.48658383,29.1334583,29.78836848,30.40604655,31.04132664,31.67660673,32.31188682,32.94716692,0
370_1,25.85913777,25.85913777,27.03167759,28.81170299,31.49301813,33.80630153,36.40727255,39.14925475,41.88595214,45.26253749,47.84805479,50.3042984,52.62116762,55.06935848,57.36628354,59.22408227,62.44780254,67.17223723,72.28049879,77.80884822,83.82665619,90.33855669,97.44877178,104.5954118,110.4170809,116.9029733,123.3888658,129.8747582,136.3606507,1
371_0,0,0,0,0,0,2.265897703,3.482390509,4.757364083,7.31009603,9.980717779,14.05278937,19.61542435,26.77119613,34.2530214,43.46652719,55.95982941,64.60454011,66.1055465,67.63718567,69.18924669,70.7719405,72.39547801,74.03943739,75.70381862,77.27357858,78.88807214,80.50256569,82.11705924,83.7315528,0
371_1,199.4364371,199.4364371,211.7373312,224.5261567,241.7119788,258.3031331,276.4243473,295.4188472,315.5393349,338.9744435,359.1463882,379.1323387,398.9010435,419.7244276,440.3719439,459.5072247,485.9196525,519.8211547,556.3041712,595.6039173,638.0787639,683.8477372,733.4167562,783.8863184,824.9014333,870.5333826,916.1653319,961.7972813,1007.429231,1
372_0,0,0,0,0,0,0.089284077,0.137218032,0.187456328,0.28804265,0.393274232,0.553727704,0.772914444,1.054876194,1.34968556,1.71272903,2.205007635,2.545638643,2.604783401,2.665135194,2.726291678,2.788655198,2.852628099,2.91740569,2.982987972,3.044841855,3.108458393,3.172074931,3.235691469,3.299308007,0
373_0,0,0,0,0,0,0.38079263,0.585228821,0.799492925,1.228489129,1.677297158,2.361624102,3.29644583,4.499000189,5.756349063,7.304713362,9.404259784,10.85703593,11.1092857,11.36668342,11.62751311,11.89349076,12.16633234,12.4426059,12.72231142,12.98611549,13.2574372,13.52875892,13.80008063,14.07140234,0
373_1,0.225451323,0.225451323,0.233187932,0.249423914,0.275466865,0.296588884,0.320744663,0.346293341,0.370905565,0.402333235,0.424698354,0.445317495,0.464066998,0.483929467,0.501717058,0.514245673,0.541168818,0.584293283,0.631053129,0.681798415,0.737268746,0.797440965,0.863451051,0.929305855,0.983025736,1.042922701,1.102819665,1.16271663,1.222613594,1
374_0,0,0,0,0,0,0.680067489,1.045175414,1.427835266,2.193990774,2.995528737,4.217686073,5.887208577,8.034881768,10.28041391,13.04567809,16.7953128,19.38986361,19.84036304,20.30005635,20.7658789,21.24089531,21.72817022,22.22157436,22.72110776,23.19224232,23.67680284,24.16136336,24.64592389,25.13048441,0
374_1,51.61497726,51.61497726,54.55838228,57.93742794,62.64268856,67.02866943,71.86139789,76.93592789,82.21587212,88.47309153,93.676622,98.77223959,103.748418,108.9944655,114.1219731,118.7199469,125.4413668,134.4020831,144.0588198,154.4757273,165.7585734,177.9320237,191.1489681,204.5533072,215.4544642,227.5877674,239.7210705,251.8543737,263.9876768,1
375_0,0,0,0,0,0,0.110408011,0.169682774,0.231807069,0.356191349,0.486319922,0.684735465,0.95578012,1.304451874,1.669010893,2.117947685,2.726695663,3.147917375,3.221055332,3.295685901,3.371311544,3.448429798,3.5275382,3.607641677,3.688740228,3.765228268,3.843895995,3.922563722,4.001231449,4.079899175,0
375_1,13.23037705,13.23037705,13.68664105,14.63878423,16.16467587,17.40333676,18.81955523,20.31736661,21.76102865,23.60352937,24.9161629,26.12689549,27.22850239,28.39545143,29.44132243,30.17987005,31.76089684,34.28986095,37.03190223,40.00753272,43.26003351,46.78810313,50.65819963,54.51961138,57.66942538,61.18138584,64.6933463,68.20530676,71.71726722,1
376_0,0,0,0,0,0,1.073464411,1.649775395,2.253791523,3.463143072,4.728344674,6.657480276,9.292767242,12.68279952,16.22729896,20.59217853,26.51085495,30.606269,31.31736771,32.04297864,32.77826438,33.52806234,34.29720992,35.07603232,35.86452953,36.60820011,37.37306314,38.13792616,38.90278919,39.66765221,0
376_1,39.8028084,39.8028084,41.94369659,44.58661826,48.35331811,51.78501832,55.58848014,59.58688499,63.69752524,68.62591318,72.62945238,76.51768183,80.27986704,84.24850449,88.08652471,91.44202019,96.56390699,103.5742741,111.1363625,119.3014006,128.1579408,137.7217084,148.1223917,158.6430652,167.2031703,176.7334633,186.2637563,195.7940493,205.3243423,1

>>>>>>> master
